Local authority,Library name,Address 1,Address 2,Address 3,Postcode,Unique property reference number,Statutory,Type of library,Year opened,Year closed,Monday staffed hours,Tuesday staffed hours,Wednesday staffed hours,Thursday staffed hours,Friday staffed hours,Saturday staffed hours,Sunday staffed hours,Monday unstaffed hours,Tuesday unstaffed hours,Wednesday unstaffed hours,Thursday unstaffed hours,Friday unstaffed hours,Saturday unstaffed hours,Sunday unstaffed hours,Special hours,Co-located,Co-located with,Notes,URL,Email address
Somerset Council,Bishops Lydeard,Church Street,Bishops Lydeard,Somerset,TA4 3AT,10002702572,Yes,CRL,,,10:00-16:00,,10:00-16:00,,10:00-16:00,10:00-13:00,,,,,,,,,,No,,,,bldlib@somerset.gov.uk
Somerset Council,Bridgwater,Binford Place,Bridgwater,Somerset,TA6 3LF,10009323322,No,LAL,,,09:30-17:00,09:30-17:00,09:30-17:00,09:30-17:00,09:30-16:00,09:30-14:00,,,,,,,,,,No,,,,brwlib@somerset.gov.uk
Somerset Council,Bruton,Quaperlake Street,Bruton,Somerset,BA10 0HA,30006359,Yes,CRL,,,,14:00-17:00,,10:00-13:00,10:00-17:00,10:00-13:00,,,,,,,,,,No,,,,brulib@somerset.gov.uk
Somerset Council,Burnham-on-Sea,Princess Street,Burnham-on-Sea,Somerset,TA8 1EH,100041067213,No,LAL,,,10:00-17:00,10:00-17:00,10:00-13:00,10:00-17:00,10:00-17:00,10:00-13:00,,,,,,,,,,No,,,,bhmlib@somerset.gov.uk
Somerset Council,Castle Cary,Bailey Hill,Castle Cary,Somerset,BA7 7AA,30007582,Yes,CRL,,,,10:00-16:30,10:00-16:30,,10:00-16:30,10:00-13:00,,,,,,,,,,No,,,,ccylib@somerset.gov.uk
Somerset Council,Chard,Holyrood Lace Mill,Chard,Somerset,TA20 2YA,30070738,No,LAL,,,09:30-16:30,09:30-16:30,,09:30-17:00,09:30-16:30,09:30-12:30,,,,,,,,,,Yes,Distric Council,,,chalib@somerset.gov.uk
Somerset Council,Cheddar,Union Street,Cheddar,Somerset,BS27 3NB,200000450476,No,LAL,,,10:00-17:00,,10:00-17:00,,10:00-17:00,10:00-13:00,,,,,,,,,,No,,,,chelib@somerset.gov.uk
Somerset Council,Crewkerne,Falkirk Square,Crewkerne,Somerset,TA18 7JS,30501479,No,LAL,,,09:30-13:30,09:30-17:00,09:30-17:00,,09:30-17:00,09:30-12:00,,,,,,,,,,Yes,National Park,,,crwlib@somerset.gov.uk
Somerset Council,Dulverton,7-9 Fore Street,Dulverton,Somerset,TA22 9EX,10023837345,No,LAL,,,,10:00-16:00,,10:00-16:00,10:00-16:00,10:00-12:30,,,,,,,,,,Yes,National Park,,,dullib@somerset.gov.uk
Somerset Council,Frome,Justice Lane,Frome,Somerset,BA11 1BE,250049973,Yes,LAL,,,09:30-17:00,09:30-17:00,09:30-17:00,09:30-17:00,09:30-17:00,09:30-16:00,,,,,,,,,,Yes,District Council,,,frolib@somerset.gov.uk
Somerset Council,Glastonbury,"1 Orchard Court, The Archers Way",Glastonbury,Somerset,BA6 9JB,250061448,Yes,LAL,,,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-16:00,,,,,,,,,,Yes,District Council,,,glalib@somerset.gov.uk
Somerset Council,Highbridge,"Alpha House, Market Street",Highbridge,Somerset,TA9 3BP,10013411240,Yes,LAL,,2019,,,,,,,,,,,,,,,,No,,,,
Somerset Council,Ilminster,Ditton Street,Ilminster,Somerset,TA19 0BW,30061690,Yes,LAL,,,09:30-12:00,09:30-16:30,09:30-12:00,,09:30-16:30,09:30-12:00,,,,,,,,,,No,,,,ilmlib@somerset.gov.uk
Somerset Council,Langport,Watley,Langport,Somerset,TA10 9RA,100041072433,Yes,LAL,,,09:30-16:30,09:30-16:30,,09:30-17:00,09:30-16:30,09:30-12:30,,,,,,,,,,No,,,,lanlib@somerset.gov.uk
