Local authority,Library name,Address 1,Address 2,Address 3,Postcode,Unique property reference number,Statutory,Type of library,Year opened,Year closed,Monday staffed hours,Tuesday staffed hours,Wednesday staffed hours,Thursday staffed hours,Friday staffed hours,Saturday staffed hours,Sunday staffed hours,Monday unstaffed hours,Tuesday unstaffed hours,Wednesday unstaffed hours,Thursday unstaffed hours,Friday unstaffed hours,Saturday unstaffed hours,Sunday unstaffed hours,Special hours,Co-located,Co-located with,Notes,URL,Email address
London Borough of Harrow,Bob Lawrence,"6-8 North Parade, Mollison Way",Edgware,Greater London,HA8 5QH,10010598518,Yes,LAL,,2015,,,,,,,,,,,,,,,,No,,,,
London Borough of Harrow,Civic Centre,Station Road,Harrow,Greater London,HA1 2XY,200000303701,Yes,LAL,,2013,,,,,,,,,,,,,,,,No,,,,
London Borough of Harrow,Gayton,5 St. John's Road,Harrow,Greater London,HA1 2EE,10070263324,Yes,LAL,,2020,,,,,,,,,,,,,,,,No,,,,
London Borough of Harrow,Greenhill library,"Perceval Square, College Road",Harrow,Greater London,HA1 1GX,10094044460,Yes,LAL,,,10:00-18:00,10:00-18:00,10:00-18:00,10:00-18:00,10:00-18:00,10:00-18:00,11:00-15:00,,,,,,,,,No,,,https://www.harrow.gov.uk/libraries/harrow-library-branches#greenhill,greenhill.library@harrowlibraries.org.uk
London Borough of Harrow,Hatch End,Uxbridge Road,Hatch End,Greater London,HA5 4EA,200000319930,Yes,LAL,,2015,,,,,,,,,,,,,,,,No,,,,
London Borough of Harrow,Kenton,141 Kenton Lane,Kenton,Greater London,HA3 8UJ,200000313248,Yes,LAL,,,,10:00-18:00,10:00-13:00,10:00-18:00,10:00-13:00,10:00-18:00,,,,,,,,,,No,,Library refurbished in Feb-March 2018. Total spend was approx. £120k,https://www.harrow.gov.uk/libraries/harrow-library-branches#kenton,kenton.library@harrowlibraries.org.uk
London Borough of Harrow,North Harrow,429-433 Pinner Road,Harrow,Greater London,HA1 4HN,,Yes,LAL,,2018,,,,,,,,,,,,,,,,No,,,,
London Borough of Harrow,North Harrow Community,429-433 Pinner Road,Harrow,Greater London,HA1 4HN,10002294515,No,ICL,2018,,,10:00-17:00,,10:00-17:00,,,,,,,,,,,,No,,,https://northharrowlibrary.org/,northharrowlibrary@gmail.com
London Borough of Harrow,Pinner,Marsh Road,Pinner,Greater London,HA5 5NQ,100023037203,Yes,LAL,,,,10:00-18:00,10:00-13:00,10:00-18:00,10:00-13:00,10:00-18:00,11:00-15:00,,,,,,,,,No,,,https://www.harrow.gov.uk/libraries/harrow-library-branches#pinner,pinner.library@harrowlibraries.org.uk
London Borough of Harrow,Rayners Lane,226 Imperial Drive,Harrow,Greater London,HA2 7HJ,,No,LAL,,2015,,,,,,,,,,,,,,,,No,,,,
London Borough of Harrow,Roxeth,Northolt Road,South Harrow,Greater London,HA2 8EQ,200000307802,Yes,LAL,,,,10:00-18:00,10:00-13:00,10:00-18:00,10:00-13:00,10:00-18:00,11:00-15:00,,,,,,,,,No,,,https://www.harrow.gov.uk/libraries/harrow-library-branches#roxeth,roxeth.library@harrowlibraries.org.uk
London Borough of Harrow,Stanmore,8 Stanmore Hill,Stanmore,Greater London,HA7 3BQ,100023038856,Yes,LAL,,,,10:00-18:00,10:00-13:00,10:00-18:00,10:00-13:00,10:00-18:00,,,,,,,,,,No,,Library refurbished in March-April 2016. Total spend was approx. £150k.,https://www.harrow.gov.uk/libraries/harrow-library-branches#stanmore,stanmore.library@harrowlibraries.org.uk
London Borough of Harrow,Wealdstone,The Wealdstone Centre,Wealdstone,Greater London,HA3 7AE,200004437046,Yes,LAL,,,,10:00-18:00,10:00-13:00,10:00-18:00,10:00-13:00,10:00-18:00,,,,,,,,,,Yes,"Youth Service, NHS, Harrow Association of Disabled People",,https://www.harrow.gov.uk/libraries/harrow-library-branches#wealdstone,wealdstone.library@harrowlibraries.org.uk
